# t S mean-entropy
0 0.0
1 0.5746881533028685
2 1.1611008735605057
3 1.7850991862132766
4 2.3269539190886337
5 2.841798995880174
6 3.5166159171200526
7 3.056077570426994
8 2.600263176811259
9 2.1307942392517094
10 1.6227259978916324
11 1.1276223787373645
12 0.5328318253399335
