trial,scenario,mode,batch_tokens,hidden_dim,expansion_dim,rank,basis_size,dtype,avg_ms
0,swiglu,static_ephemeral,8,8192,32768,32,0,float16,0.3999441862106323
0,swiglu,dynamic_ephemeral,8,8192,32768,32,8,float16,0.7612196728587151
0,moe_top2,static_ephemeral,8,8192,32768,32,0,float16,0.3339499235153198
0,moe_top2,dynamic_ephemeral,8,8192,32768,32,8,float16,0.937802717089653
0,ffn,static_ephemeral,8,8192,32768,64,0,float16,0.299597904086113
0,ffn,dynamic_ephemeral,8,8192,32768,64,8,float16,0.6493456661701202
0,swiglu,static_ephemeral,8,8192,32768,64,0,float16,0.17682109028100967
0,swiglu,dynamic_ephemeral,8,8192,32768,64,8,float16,1.097121648490429
0,moe_top2,static_ephemeral,8,8192,32768,64,0,float16,0.5810350179672241
0,moe_top2,dynamic_ephemeral,8,8192,32768,64,8,float16,1.3665450736880302
0,ffn,dense,32,8192,32768,0,0,float16,1.5493353828787804
0,swiglu,dense,32,8192,32768,0,0,float16,2.243358828127384
0,moe_top2,dense,32,8192,32768,0,0,float16,3.2050786539912224
0,ffn,static_ephemeral,32,8192,32768,16,0,float16,0.1498660072684288
0,ffn,dynamic_ephemeral,32,8192,32768,16,8,float16,0.37137139588594437
0,swiglu,static_ephemeral,32,8192,32768,16,0,float16,0.14332998543977737
0,swiglu,dynamic_ephemeral,32,8192,32768,16,8,float16,0.5980486050248146
0,moe_top2,static_ephemeral,32,8192,32768,16,0,float16,0.4189128056168556
0,moe_top2,dynamic_ephemeral,32,8192,32768,16,8,float16,0.7775340229272842
0,ffn,static_ephemeral,32,8192,32768,32,0,float16,0.08731670677661896
0,ffn,dynamic_ephemeral,32,8192,32768,32,8,float16,0.4494857043027878
0,swiglu,static_ephemeral,32,8192,32768,32,0,float16,0.13135559856891632
0,swiglu,dynamic_ephemeral,32,8192,32768,32,8,float16,0.5121832713484764
0,moe_top2,static_ephemeral,32,8192,32768,32,0,float16,0.305783748626709
0,moe_top2,dynamic_ephemeral,32,8192,32768,32,8,float16,0.7619895040988922
0,ffn,static_ephemeral,32,8192,32768,64,0,float16,0.08154325187206268
0,ffn,dynamic_ephemeral,32,8192,32768,64,8,float16,0.6092466413974762
0,swiglu,static_ephemeral,32,8192,32768,64,0,float16,0.1436123624444008
0,swiglu,dynamic_ephemeral,32,8192,32768,64,8,float16,1.1677540838718414
0,moe_top2,static_ephemeral,32,8192,32768,64,0,float16,0.3526007756590843
0,moe_top2,dynamic_ephemeral,32,8192,32768,64,8,float16,1.5235906466841698
1,ffn,dense,1,2048,8192,0,0,float16,0.10346099734306335
1,swiglu,dense,1,2048,8192,0,0,float16,0.10309126228094101
1,moe_top2,dense,1,2048,8192,0,0,float16,0.25260336697101593
1,ffn,static_ephemeral,1,2048,8192,16,0,float16,0.0837402418255806
1,ffn,dynamic_ephemeral,1,2048,8192,16,8,float16,0.29040221124887466
1,swiglu,static_ephemeral,1,2048,8192,16,0,float16,0.1276036724448204
1,swiglu,dynamic_ephemeral,1,2048,8192,16,8,float16,0.41583292186260223
1,moe_top2,static_ephemeral,1,2048,8192,16,0,float16,0.3201959654688835
1,moe_top2,dynamic_ephemeral,1,2048,8192,16,8,float16,0.641917809844017
1,ffn,static_ephemeral,1,2048,8192,32,0,float16,0.08704029023647308
1,ffn,dynamic_ephemeral,1,2048,8192,32,8,float16,0.3222469240427017
1,swiglu,static_ephemeral,1,2048,8192,32,0,float16,0.1298762857913971
1,swiglu,dynamic_ephemeral,1,2048,8192,32,8,float16,0.44453665614128113
1,moe_top2,static_ephemeral,1,2048,8192,32,0,float16,0.47945939004421234
1,moe_top2,dynamic_ephemeral,1,2048,8192,32,8,float16,0.7533159106969833
1,ffn,static_ephemeral,1,2048,8192,64,0,float16,0.08823182433843613
1,ffn,dynamic_ephemeral,1,2048,8192,64,8,float16,0.3509862348437309
1,swiglu,static_ephemeral,1,2048,8192,64,0,float16,0.11958051472902298
