trial,device,mode,batch_tokens,hidden_dim,expansion_dim,rank,dtype,avg_ms,tflops,bytes_gb,arithmetic_intensity
0,npu:0,ephemeral,1,4096,16384,64,float16,0.035762786865234375,0.07330077518506667,0.002662528,0.9845680496129994
0,npu:0,ephemeral,1,4096,16384,128,float16,0.036245957016944885,0.1446473050097413,0.005284096,0.992199990310547
0,npu:0,dense,8,4096,16384,0,float16,0.0767165794968605,13.996216085780272,0.134545408,7.980516317584024
0,npu:0,ephemeral,8,4096,16384,16,float16,0.03532078117132187,0.1484361281413807,0.000983296,5.331944806040093
0,npu:0,ephemeral,8,4096,16384,32,float16,0.03358181565999985,0.31224517775225163,0.001638912,6.398000624804749
0,npu:0,ephemeral,8,4096,16384,64,float16,0.0351758673787117,0.5961905579815747,0.002950144,7.1086428323498785
0,npu:0,ephemeral,8,4096,16384,128,float16,0.04085041582584381,1.0267469535393308,0.005572608,7.526644615950018
0,npu:0,dense,32,4096,16384,0,float16,0.07741618901491165,55.47892954499113,0.135528448,31.690522243713733
0,npu:0,ephemeral,32,4096,16384,16,float16,0.035679154098033905,0.5877807512582154,0.001967104,10.661114003123373
0,npu:0,ephemeral,32,4096,16384,32,float16,0.03335680812597275,1.2574056798720414,0.002623488,15.987509758001561
0,npu:0,ephemeral,32,4096,16384,64,float16,0.0373324379324913,2.247002463425834,0.003936256,21.311134235171696
0,npu:0,ephemeral,32,4096,16384,128,float16,0.03527142107486725,4.75660336009389,0.006561792,25.56803995006242
1,npu:0,dense,1,1024,4096,0,float16,0.02283342182636261,0.36738286813914284,0.008398848,0.9987807851743478
1,npu:0,ephemeral,1,1024,4096,16,float16,0.03442242741584778,0.0047596875728923614,0.000174112,0.9410034920051461
1,npu:0,ephemeral,1,1024,4096,32,float16,0.033516623079776764,0.009776641257087602,0.000337984,0.9695133497443666
1,npu:0,ephemeral,1,1024,4096,64,float16,0.03358684480190277,0.019512401473414747,0.000665728,0.9844260719092482
1,npu:0,ephemeral,1,1024,4096,128,float16,0.03412477672100067,0.038409628602591624,0.001321216,0.9920558031389266
1,npu:0,dense,8,1024,4096,0,float16,0.019831769168376923,3.3839070750687013,0.008470528,7.922630560928433
1,npu:0,ephemeral,8,1024,4096,16,float16,0.03525000065565109,0.03718354540767568,0.000246016,5.327783558792924
1,npu:0,ephemeral,8,1024,4096,32,float16,0.038093142211437225,0.06881658607865984,0.000410112,6.392009987515605
1,npu:0,ephemeral,8,1024,4096,64,float16,0.03346540033817291,0.1566656889509735,0.000738304,7.10124826629681
1,npu:0,ephemeral,8,1024,4096,128,float16,0.03394242376089096,0.3089278501107476,0.001394688,7.518355359765051
1,npu:0,dense,32,1024,4096,0,float16,0.023887306451797485,11.23757743643803,0.008716288,30.796992481203006
1,npu:0,ephemeral,32,1024,4096,16,float16,0.034525059163570404,0.1518572343398646,0.000492544,10.644490644490645
1,npu:0,ephemeral,32,1024,4096,32,float16,0.03474876284599304,0.3017592323062845,0.000657408,15.950155763239875
1,npu:0,ephemeral,32,1024,4096,64,float16,0.03408845514059067,0.6152088709654743,0.000987136,21.244813278008298
1,npu:0,ephemeral,32,1024,4096,128,float16,0.03503374755382538,1.1972181947009601,0.001646592,25.4726368159204
1,npu:0,dense,1,2048,8192,0,float16,0.032218918204307556,1.0414512302127477,0.033574912,0.9993900207392948
1,npu:0,ephemeral,1,2048,8192,16,float16,0.035241805016994476,0.009298048151676242,0.000348192,0.9410899733480379
1,npu:0,ephemeral,1,2048,8192,32,float16,0.03504510968923569,0.01870046936110169,0.000675904,0.9696051510273649
1,npu:0,ephemeral,1,2048,8192,64,float16,0.0355403870344162,0.03687973343483119,0.001331328,0.9845207191616191
1,npu:0,ephemeral,1,2048,8192,128,float16,0.0384284183382988,0.06821618253768728,0.002642176,0.9921519232632496
1,npu:0,dense,8,2048,8192,0,float16,0.031245872378349304,8.591069333881125,0.033718272,7.961127308066083
1,npu:0,ephemeral,8,2048,8192,16,float16,0.03537368029356003,0.07410707560664101,0.000491776,5.3305570015616865
1,npu:0,ephemeral,8,2048,8192,32,float16,0.03361683338880539,0.15595996027829054,0.000819712,6.396002498438476
1,npu:0,ephemeral,8,2048,8192,64,float16,0.037080422043800354,0.2827842678708983,0.001475584,7.10617626648161
1,npu:0,ephemeral,8,2048,8192,128,float16,0.03384388983249664,0.6196545404146574,0.002787328,7.523879500367377
1,npu:0,dense,32,2048,8192,0,float16,0.028717145323753357,37.39027023385419,0.034209792,31.386973180076627
1,npu:0,ephemeral,32,2048,8192,16,float16,0.03363173454999924,0.31178171867440113,0.000984064,10.655567117585848
1,npu:0,ephemeral,32,2048,8192,32,float16,0.0332418829202652,0.6308764172686249,0.001312768,15.975039001560063
1,npu:0,ephemeral,32,2048,8192,64,float16,0.03555119037628174,1.1797928439544638,0.001970176,21.28898128898129
1,npu:0,ephemeral,32,2048,8192,128,float16,0.034197792410850525,2.4529676942943257,0.003284992,25.536159600997507
1,npu:0,dense,1,4096,16384,0,float16,0.08145943284034729,1.647663423621595,0.134258688,0.9996949173225944
1,npu:0,ephemeral,1,4096,16384,16,float16,0.036452338099479675,0.017978544975949147,0.000696352,0.9411332199806994
1,npu:0,ephemeral,1,4096,16384,32,float16,0.034336186945438385,0.03817313792247195,0.001351744,0.9696510581885327
1,npu:0,ephemeral,1,4096,16384,64,float16,0.04647187888622284,0.05640916749714542,0.002662528,0.9845680496129994
1,npu:0,ephemeral,1,4096,16384,128,float16,0.04236139357089996,0.12376552228446,0.005284096,0.992199990310547
1,npu:0,dense,8,4096,16384,0,float16,0.07566995918750763,14.189803133622732,0.134545408,7.980516317584024
